licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Dunshaughlin - D0138,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-03-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7229a2ba-c6bd-ed11-a34d-0050568a2d1a,D0138,391a6d17-4a63-4690-8261-5b7aca3c6ea8
Manorcunningham - D0519,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-05-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=722d7709-94f8-ed11-a34f-0050568a2d1a,D0519,b3f5ca21-db2a-4511-8b77-7ac889a71a49
Kilcormac - D0225,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-03-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=725a48f2-2540-e911-a312-0050568a2d1a,D0225,5551e66c-0548-4f31-b752-28aec4c56ba3
Hospital Town and Environs - D0314,Annual Environmental Report,D0314-01_2018_AER,2025-04-22T00:00:00,Closed,2019-04-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=72701978-b861-e911-a316-0050568a2d1a,D0314,500e0aca-0f4e-4a97-a8d5-da16a669a8ce
Fethard-on-Sea and Environs - D0241,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7274ae0a-7e0f-ee11-a350-0050568a2d1a,D0241,fa8420a6-c752-4477-8998-41a44e64b961
Caherconlish - D0308,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=729c477c-54b9-eb11-a335-0050568a2d1a,D0308,7020a0aa-ff49-4fd5-82aa-5b20a8ab3ae3
Blackrock - D0188,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-04-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=72ccc48a-aae2-ed11-a34e-0050568a2d1a,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826
Achill Sound - D0511,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=72f99b9c-99c7-ec11-a341-0050568a2d1a,D0511,c2dcbccd-860a-4f91-8e4a-6a4be5de30c2
Redcross - D0414,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=732458dd-5a99-ec11-a340-0050568a2d1a,D0414,986c301c-fe7c-43b8-8df0-aae754342d17
Castletownshend - D0468,Annual Environmental Report,D0468-01_2018_AER,2025-04-22T00:00:00,Closed,2019-05-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=733a0f6a-4a76-e911-a317-0050568a2d1a,D0468,bdf0702e-4bf9-4f68-b993-955c91d27a5c
Banteer and Environs - D0448,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=73485666-c7da-ed11-a34e-0050568a2d1a,D0448,656bff8f-f016-4213-a0c0-3813462f6152
Carrick on Shannon - D0154,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7350ecff-a2e5-ed11-a34f-0050568a2d1a,D0154,ca6f2be2-0ad4-4dec-95ec-24eedfea8869
Rockcorry - D0454,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=735f6ce0-3023-ef11-a367-0050568a2d1a,D0454,bfbecfbc-78e4-42c8-b22e-a1a1b1b5c1bb
Tyrellspass - D0099,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7374ea77-35eb-ed11-a34f-0050568a2d1a,D0099,14f891f3-7887-47a1-a173-100b2cec5513
Strandhill - D0107,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=73a407f2-64f0-eb11-a337-0050568a2d1a,D0107,4ca46a88-15cf-4002-9a9b-b27ffc26a3ac
Drogheda - D0041,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=73b0b87c-d21c-ef11-a367-0050568a2d1a,D0041,1e68c97b-dd90-4c0c-bfac-8df866b32cfe
Rathdrum - D0086,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-02-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=73b37c31-7cb7-ed11-a34d-0050568a2d1a,D0086,ec400e8b-4c36-469f-8ece-71147408c086
Knockbridge Sewerage Scheme - D0260,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=73d08940-0a7d-eb11-a332-0050568a2d1a,D0260,51ffdd6c-6f09-47e7-b506-d47e74aaf971
Ennis North - D0048,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=73d723f0-ff13-ee11-a350-0050568a2d1a,D0048,68596850-0576-46c6-9dd6-4e973d815bd4
Roscommon Town & Environs - D0116,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-04-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=73d81dd8-8c54-e911-a315-0050568a2d1a,D0116,09508791-1dcd-464f-8606-d81f4365bdd1
Cliffony - D0394,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=73e80511-519b-ea11-a326-0050568a2d1a,D0394,5e2e34fd-3f6d-4f27-80c2-02746c79f818
Bantry - D0168,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-07-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=742945f5-68e9-eb11-a337-0050568a2d1a,D0168,911eb60e-ae2d-404c-8014-01b9b3d328e2
Rathdowney - D0288,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=742ea46b-45b8-ed11-a34d-0050568a2d1a,D0288,40960f96-6133-4cc0-9f54-36239cb28fd0
Athboy - D0124,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=743f2648-c1bd-ed11-a34d-0050568a2d1a,D0124,c7878575-148e-46ed-9ecb-448a0e6088cd
Limerick Junction - D0457,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=744cc7bc-c9da-ed11-a34e-0050568a2d1a,D0457,e0ea25d4-1d2b-4724-99a8-623b67f28d1b
Dromahane and Environs - D0302,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=747cfd38-c9da-ed11-a34e-0050568a2d1a,D0302,cb776025-8abf-4884-a275-7e7090f0b5af
Templemore - D0190,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-06-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7494572e-4105-ee11-a350-0050568a2d1a,D0190,903d6a51-0d0b-45cf-9785-fff94d5eb977
Whitegate-Aghada - D0423,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=749db4eb-b1ec-ec11-a344-0050568a2d1a,D0423,e1606287-df37-402e-b8f5-a2ae043874e6
Bennettsbridge - D0400,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=74b62619-71d0-ec11-a342-0050568a2d1a,D0400,6090d044-ccdc-4e82-b59f-e681937c57ea
Drimoleague - D0470,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=74c856af-f7f3-ed11-a34f-0050568a2d1a,D0470,a3772081-b14b-4a57-aaae-4242ddd26901
Athea - D0508,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=74f50af1-e8e4-ed11-a34f-0050568a2d1a,D0508,0be5c5d3-00c1-43b9-90cb-e7ea4779d785
Ballylynan - D0291,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7523ea29-371c-ef11-a367-0050568a2d1a,D0291,97e3f612-89da-4660-8087-28ed279770c8
Borrisokane - D0326,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=75414ce5-c7da-ed11-a34e-0050568a2d1a,D0326,09d062c3-ffba-415f-be56-d335dadff9ff
Dromahane and Environs - D0302,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7549e0e8-1224-ef11-a368-0050568a2d1a,D0302,cb776025-8abf-4884-a275-7e7090f0b5af
Churchtown and Environs - D0444,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=757ee90f-c7a0-ea11-a326-0050568a2d1a,D0444,83b99f20-c4b6-49d3-9684-f3b2225a2d4f
Shrule - D0359,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=75bb1adf-98c7-ec11-a341-0050568a2d1a,D0359,d0cb786c-a2ab-4fe5-b5be-c54749b258b3
Coolaney - D0392,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=75bb519a-bde9-ed11-a34f-0050568a2d1a,D0392,10f634fe-9888-455b-ab22-54a4f04fe8ab
Tallanstown Sewerage Scheme - D0270,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=75bd0f2c-18b7-ec11-a341-0050568a2d1a,D0270,97db42cd-6071-4b41-9e1b-d9ee53a663dc
Boherbue and Environs - D0437,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=75e0ec73-09f3-ec11-a345-0050568a2d1a,D0437,50822259-96ee-4bae-9ebd-6062a9de9a97
Kilmaine - D0361,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=75ef4d6d-4d9b-ea11-a326-0050568a2d1a,D0361,5c58b1fe-f646-4dfb-81f9-01c2e742ac5d
Johnstown - D0401,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=75f7075a-9ec0-ec11-a341-0050568a2d1a,D0401,18050ac6-a8e4-4f35-bbe1-1fabe792eb6d
Ballindine - D0355,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=75fa7890-c619-ef11-a367-0050568a2d1a,D0355,c76825ba-c593-4906-bd7e-1fa7e9916c14
Castlelyons and Environs - D0449,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=760141a9-a8c7-ec11-a341-0050568a2d1a,D0449,afc2f6b7-7f2c-4a40-9c12-6ef108ce13de
Riverstick - D0433,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=76061966-011d-ef11-a367-0050568a2d1a,D0433,f6210474-6ff1-4248-aafe-e4b6643312b4
Ballaghkeen and Environs - D0398,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7629fa7a-810f-ee11-a350-0050568a2d1a,D0398,7741a932-b2ad-40b2-b15a-009257f7a97d
Rathvilly Wastewater Treatment Plant - D0237,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-03-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7663868e-f044-e911-a312-0050568a2d1a,D0237,c2ae3140-9a5e-4471-9794-c38cf276cebb
Ballyragget - D0337,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=76785b4f-67de-eb11-a336-0050568a2d1a,D0337,fec24954-dec2-4642-ad8c-7e741342d593
Bruree - D0506,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=76791600-58b9-eb11-a335-0050568a2d1a,D0506,c648cc30-439f-4326-bf0f-01fe3f2e5df7
Doon - D0309,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7696b3e7-911d-ef11-a367-0050568a2d1a,D0309,7959c1fd-c0f9-4fc0-9fc9-d662c87af18a
Borrisoleigh - D0323,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=76994b3b-4fc1-ec11-a341-0050568a2d1a,D0323,9e254c19-10fa-4423-99c6-586fdc7d20f1
Ballycastle - D0356,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=76a3177d-2ace-ed11-a34e-0050568a2d1a,D0356,43bcad7d-2e87-4b3d-bb03-9f5bbeea8f05
Mountrath - D0153,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=76b46056-9d79-ea11-a325-0050568a2d1a,D0153,20291a71-4f0c-4a19-bdc6-71836987681f
Claremorris - D0071,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=770d8b96-31b2-eb11-a334-0050568a2d1a,D0071,57658fc7-e3d9-40c1-8c4c-8ad957713525
Castlerea - D0118,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=771161f2-dc83-ea11-a325-0050568a2d1a,D0118,b95876df-f9d9-4f87-9d1b-d5fc8b844f11
Malahide - D0021,Annual Environmental Report,AER 2019 - Rev1,2025-04-22T00:00:00,Closed,2020-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=771ad961-26a7-ea11-a326-0050568a2d1a,D0021,36c60599-2d02-4a10-8a2c-864bbe2586b6
Stamullen - D0262,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=77351db2-ca1c-ef11-a367-0050568a2d1a,D0262,68b1da9b-b58f-49a7-b9fa-d2520d7adbcf
Hodson Bay and Environs - D0377,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-04-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=77441d82-46e4-ed11-a34e-0050568a2d1a,D0377,d842873b-9ab4-4b2c-8417-0b25ff5b1b10
Mucklagh - D0364,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=776077d8-a1da-ed11-a34e-0050568a2d1a,D0364,00b19332-726a-4024-80d8-2c54f757c79e
Hacketstown Wastewater Treatment Plant - D0243,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=779ccb1f-b01d-ef11-a367-0050568a2d1a,D0243,a31c8b48-e963-447a-bd73-5593aa722d37
Mountcharles - D0522,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-09-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=77a7640b-a85e-ee11-a352-0050568a2d1a,D0522,b123670c-30c4-4d33-a3fc-cdc17455e33c
Ballindine - D0355,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=77aa216f-98c7-ec11-a341-0050568a2d1a,D0355,c76825ba-c593-4906-bd7e-1fa7e9916c14
Bailieborough - D0085,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=77bc7ff4-44b9-eb11-a335-0050568a2d1a,D0085,5a1d2208-88a9-4c37-9aa4-1e302f7f7df4
Durrus - D0545,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=77dd37d1-0dd8-eb11-a336-0050568a2d1a,D0545,41e8bd6e-739c-e711-89bf-0050568a69e2
Sligo - D0014,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=78444aeb-a0ed-ed11-a34f-0050568a2d1a,D0014,357fe91f-5735-43fb-b197-8901a39430e0
Tullyallen Sewerage Scheme - D0266,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=788ae9b7-bdbc-ed11-a34d-0050568a2d1a,D0266,95febb8e-41f0-4338-a9e9-a7a0223f8264
Rathmore - D0419,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=788f0b3c-021d-ef11-a367-0050568a2d1a,D0419,fdbea00b-26d5-40f7-8c9b-9c345ac74de6
Ballylynan - D0291,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=78d65816-097d-eb11-a332-0050568a2d1a,D0291,97e3f612-89da-4660-8087-28ed279770c8
Swinford - D0068,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=78f003f2-6fc5-ec11-a341-0050568a2d1a,D0068,d4eade70-f8cb-40aa-986e-cb2a774d707b
Shinrone - D0365,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=790f5b0c-40b8-ed11-a34d-0050568a2d1a,D0365,f020a16a-2415-4800-80ab-33a204f7e0ae
Gort - D0195,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=796f7647-34b2-eb11-a334-0050568a2d1a,D0195,5e5eee16-8770-4850-bd7b-26dc8075b49d
Rathangan - D0175,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=797852b0-e0d4-eb11-a336-0050568a2d1a,D0175,02131887-10d8-4580-8eab-ae540d3b567c
Ardfinnan - D0311,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=799216e6-b3cf-ec11-a342-0050568a2d1a,D0311,8b5d634b-a80f-40a3-a901-c2cbd86d416d
Kilbrittain - D0425,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=79b7fe4d-b5d6-ec11-a344-0050568a2d1a,D0425,2ff7928c-5d94-47ab-8eac-5da3e7091969
Dungarvan - D0017,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=79be8642-841e-ef11-a367-0050568a2d1a,D0017,a8d218c7-2b76-48f1-ab61-f3240d2de35e
Cahir - D0167,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-05-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=79f207d7-86ed-ed11-a34f-0050568a2d1a,D0167,f61803d7-c244-4502-9d53-256d91f379e9
Dundalk - D0053,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7a1ceb10-fc7e-ea11-a325-0050568a2d1a,D0053,0f980dc0-25cd-42b8-bb38-077b54e6a8dd
Johnstown - D0401,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7a338af9-b01d-ef11-a367-0050568a2d1a,D0401,18050ac6-a8e4-4f35-bbe1-1fabe792eb6d
Dromcollagher Town and Environs - D0316,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7a50ef74-03b4-eb11-a334-0050568a2d1a,D0316,034b40cf-0bbe-4d9e-b641-06de3a81dcda
Littleton - D0480,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7a5dac35-48c8-eb11-a335-0050568a2d1a,D0480,649e7541-3a60-46ee-a8f2-715e719a15ce
Callan - D0159,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7a5fae39-a4da-ed11-a34e-0050568a2d1a,D0159,e036b8a6-4a90-4236-b779-6607b4a6563f
Mountcharles - D0522,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7a7e271a-4bb2-eb11-a334-0050568a2d1a,D0522,b123670c-30c4-4d33-a3fc-cdc17455e33c
Cloughduv - D0330,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7a7e574b-1324-ef11-a368-0050568a2d1a,D0330,38562de0-a7e7-452e-8fe4-6f24b7da65a4
St Johnston - D0538,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7a878a75-c6bf-ec11-a341-0050568a2d1a,D0538,172197d7-f841-44ff-9b3f-3180b0481618
Moycullen - D0191,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7abbad1b-34b2-eb11-a334-0050568a2d1a,D0191,598cdcee-95d9-4f78-aa93-0dc3bfc161f8
Emyvale - D0346,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7acfb51a-41b2-eb11-a334-0050568a2d1a,D0346,3bd812d4-7b09-48ee-8f8e-08318981d197
Murroe - D0306,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7aea3d4a-51c1-ec11-a341-0050568a2d1a,D0306,72b903d2-878a-4755-b057-24fc245cc70e
Kilcoole - D0087,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-07-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7aeaf427-6bc7-ea11-a328-0050568a2d1a,D0087,b1fb4113-8a87-47fa-87e5-1f7c7a953f69
Kildare Town - D0178,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7ba3cdad-9d79-ea11-a325-0050568a2d1a,D0178,36145229-aed8-427d-b170-6cc38df9a8d4
Knockaconny - D0463,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7c07f44e-b2eb-eb11-a337-0050568a2d1a,D0463,6a71571d-577f-4e8c-a1f5-61efba113451
Ferns and Environs - D0169,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7c16e3df-549f-ea11-a326-0050568a2d1a,D0169,b1e5f1a2-34ef-4e75-bbae-4f1a66696db5
Glengarriff - D0471,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7c22bb86-b7c3-eb11-a335-0050568a2d1a,D0471,800cb54c-d198-49a4-b10c-77164a2ca9c1
Virginia - D0255,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7c254342-57f9-ed11-a350-0050568a2d1a,D0255,2e0432fa-58bd-46b8-b242-99821dc0ac7a
